title,labels
" Trump Posts Fox News Story Using Anonymous Source To ‘Vindicate’ Kushner, Entire World Calls BS",fake
 More And More Local Governments Are Passing Resolutions To Impeach Trump (DETAILS),fake
 Trump Has Finally Commented On Portland Train Attack… Sort Of (TWEETS),fake
 Even Angela Merkel’s Top Political Rival Is Livid With Trump – SLAMS His Treatment Of Her,fake
 College Graduates Keep Rejecting Trump’s Evil Minions (VIDEOS),fake
 ‘Portal To Hell’: The Internet Loses It Over Mysterious Red Lights Flashing Inside The White House,fake
" John McCain Says There’s A Much Bigger Threat To Us Than ISIS, And Trump Will HATE It",fake
" Confused Old Man Forgets He’s At Arlington Cemetery, Thinks He’s At A Baseball Game (VIDEO)",fake
 Twitter EXPLODES As Tortured Snowflake Trump Starts Blocking People For Making Him Sad (TWEETS),fake
 State Department Official Says Trump Acted like a “Drunk Tourist” in Europe,fake
 Trump BUSTED Giving The Middle Finger To Italy’s Prime Minister (VIDEO),fake
" Rick Santorum Advises President To Quit Tweeting, Trump Responds Via Twitter",fake
 White House Officials Push For Kushner To Step Aside Amid Russia Scandal,fake
 Germany’s Merkel Issues DIRE Warning To Europe: America Is No Longer To Be Trusted (DETAILS),fake
 Paul Ryan Is So Unpopular Even 8th Graders Refuse To Pose In Pic With Him (VIDEO),fake
 France’s President Confirms He Intentionally Humiliated Trump With That Handshake (VIDEO),fake
 Donald Trump Was Tweeting Again Last Night; He’s Furious About The Russian Leaks,fake
 Trump’s Bizarre Behavior At G7 Leaves The World Questioning His Health (VIDEO),fake
 Trump’s Team Just Found A New Way To Babysit Him: This Is A New Low (DETAILS),fake
 Donald Trump Complains To Europe That They Make It Too Hard For Him To Get Richer,fake
 Breitbart Caught Praising Melania For Exact Thing They Once Viciously Smeared Michelle Obama Over,fake
" Angela Merkel Brilliantly Trashed Trump Yesterday, And His Response Is Beyond Pathetic (DETAILS)",fake
 White House Staffer On Kushner FBI Investigation: ‘Jared Is So F***ed’,fake
" Dear President Moron: Since You Don’t Seem To Get How NATO Works, Please Allow Me To Educate You",fake
" Under The GOP’s Health Care Bill, Premiums Could Rise By Up To 850% For Low-Income Older Americans",fake
 Ben Carson Believes Poverty Is Just A ‘State Of Mind’ And People Aren’t Happy About It,fake
 Politico Just Threw MAJOR Shade At Trump Over Merkel’s Meeting With Obama Ahead of NATO Summit,fake
" Trump Is Bragging About His Approval Rating, But There’s Just One Tiny Problem",fake
 BREAKING: FBI Suspects Jared Kushner Of Being A Russian Stooge (DETAILS),fake
 WATCH: Trump Embarrasses America By Throwing Temper Tantrum In Front Of NATO Leaders,fake
" Trump And His ‘Street Fighters’ Prepare To Wage War On Leaks, Investigations (DETAILS)",fake
 WH Sources: Reince Priebus Is Sh**tting His Pants Over Comey Memos,fake
 Watch Trump Shove Foreign Leader Out Of The Way So He Can Get In Front Of Photo Op (VIDEO),fake
 Even The Author Of Bush’s Torture Memos Says Trump Has Gone Too Far (DETAILS),fake
 Trump Organization Brazenly Admits It’s Just Too Much Of A Hassle To Obey The Laws,fake
 Trump-Backed Republican Candidate Bodyslams Journalist Night Before Election,fake
 Trump Stunned As Pope Calls Him Fat To His Face (VIDEO),fake
 David Letterman Shreds The ‘Goon’ In The White House: ‘It Makes Me Sick’ That Trump Represents Us,fake
 Trump’s Barely Literate Note Left At Israel Holocaust Memorial Goes Viral After Obama’s Resurfaces,fake
" Trump Might Be About To Viciously Sabotage Healthcare, All To Try And Blame Obama (DETAILS)",fake
 President Curtsy Delivers A Really Sick Burn To Manchester Attackers: ‘Losers!’ (VIDEO),fake
 Monica Lewinsky Wrote An Obituary For Roger Ailes And It Was BRUTAL,fake
 Fox News Staffers Call Sean Hannity MASSIVE Embarrassment: ‘Are We Still Airing That Sh*t?!’,fake
" Trump Falls Flat On His Face In Israel, Doesn’t Know He’s In The Middle East (VIDEO)",fake
 It’s Already Happening: DAPL Spews Oil From Multiple Leaks As Construction Continues,fake
 CONFIRMED: Trump Tried Every Corrupt Trick In The Book To Obstruct The FBI’s Russia Investigation,fake
 GOP Senator Whines Because Notre Dame Students Weren’t Nice Enough To Uber Bigot Mike Pence,fake
 Trump White House Wishes ‘Lasting Peach’ In The Middle East (IMAGE),fake
 ‘F*ck Donald Trump’: Democratic Chair Of California Goes Out With Both Middle Fingers In The Air,fake
" BREAKING: Flynn Will Plead the Fifth, Refuse to Produce Documents",fake
 OOPS: Trump Just Accidentally Confirmed He Leaked Israeli Intelligence To Russia (VIDEO),fake
 Alt-Right ‘Enemies’ List LEAKED: Fascists Use Petition To Steal Data And Harass Activists,fake
" Trump Denies Leaking Israeli Source, Confirming Source Is Israeli On International Television (VIDEO)",fake
 ‘Lock Him Up!’ Passengers Chant To Disruptive Man Wearing MAGA Hat As He’s Removed From Flight (VIDEO),fake
 REPORT: Foreign Leaders Forced To Praise Trump’s Electoral Win To Get Him To Have A Conversation,fake
 WATCH: Melania HUMILIATES Trump On World Stage With Obvious Display Of Disgust,fake
 Trump Signs Huge Saudi Arms Deal,fake
 Sean Hannity Disrespects Family Of Slain DNC Staffer In Sorry Quest To Prove No Trump/Russia Link,fake
 Trump Makes Daughter Ivanka Fill In Because He’s ‘Exhausted’,fake
" Trump Defies Courts, Refuses To Release Guiliani Memo Proving Intent To Ban Muslims",fake
 Trump Blames Overseas Mistakes On ‘Exhaustion’ – Clinton Voters Have A Brutal Reminder For Him,fake
 WATCH: Fox News Host Furiously Directs Staff To Stop Video Of Trump’s Embarrassing Curtsy To Saudi King,fake
 Trump Refuses To Say ‘Radical Islamic Terrorism’ In Speech And Gets GUTTED For Being A Hypocrite,fake
 WATCH: Students WALK OUT During Mike Pence’s Commencement Speech,fake
 Dems Furious After Rosenstein Briefing,fake
 African-American Rep. Plays Racist Calls Received After Calling For Trump Impeachment (AUDIO),fake
 Twitter Just Apologized For Making Donald Trump President,fake
 He ‘Belongs In An Institution’: James Comey’s Republican Father Rips Trump,fake
 Exasperated Anderson Cooper Tells Trump Supporter What We’ve All Been Thinking (VIDEO),fake
" Conservatives Bashed Obama For ‘Bowing’ To Saudis, Trump Just…Curtsied??? (VIDEO)",fake
" Despite Being Warned, Trump Immediately Gives Saudi Hosts An Insulting ‘Middle Finger’ Gesture",fake
 Paul Krugman Shares The One Damning Truth About Corrupt Republicans We Can All Agree On (DETAILS),fake
" Disney World Is Having A Meltdown Over Trump, Doesn’t Want To Add Him To Hall Of Presidents",fake
 Hilarious Rare Video Shows How Hillary Prepared To Avoid A Trump Hug,fake
 Russian Investigation Landing Very Close To Trump; Jared Kushner Now ‘Person Of Interest’,fake
 Saudi Arabia Will Do Something Truly Disgusting In An Attempt To Accommodate Trump (DETAILS),fake
 BOMBSHELL REPORT: White House Counsel Preparing For Impeachment (DETAILS),fake
" Paul Ryan Is FREAKING OUT After Leaked Tapes Surface, TERRIFIED Of What’s Coming Next",fake
 Trump’s Version Of Firing James Comey Was Just Blown Out Of The Water,fake
 During Russia Meeting Trump Explicitly Bragged He Fired Comey To Kill ‘Pressure’ Of Investigation,fake
 Comey Hates Trump So Much He Once Tried To Hide In The Curtains To Avoid Him (VIDEO),fake
 Fox News Fires One Of Its Longest Running Hosts After He’s Caught Making Racist Remark To Employee,fake
 Trump’s FCC Will Decimate Internet Freedom (VIDEO),fake
" Trump Wants Flynn Back, Says Special Counsel “Hurts Our Country Terribly”",fake
 Recused House Russia Investigation Committee Member Didn’t Really Recuse Himself At All,fake
" Trump Viciously Attacks Reporter For Cornering Him, Denies Telling Comey To Leave Flynn Alone (VIDEO)",fake
 GOP Senator Says Flynn Stonewalling Russia Investigation,fake
 Trump Cancels Trip To Israeli Historic Site After Authorities Say He Can’t Land His Helicopter On It,fake
 Kushner Begs Trump To Attack Special Counsel,fake
 Jason Chaffetz Prepares To Run For The Hills As The Russia Probe Heats Up (DETAILS),fake
 White House Staff Hiding From Reporters,fake
 Controversial Former Fox CEO Roger Ailes Dead At 77,fake
 Trump Administration Surrenders; Staffers Are Already Passing Around Their Resumes (Details),fake
 117 Days On The Job And Trump Just Had A Major Meltdown In Front Of The World,fake
 Children Will Suffer: Trumpcare Would Cut $46B In Healthcare Funds For Kids,fake
 Trump’s Ghostwriter Issues DIRE Warning About His Dangerous Current Mental State (VIDEO),fake
 Two Major Breaking Allegations Against Michael Flynn And What Trump Knew,fake
 Right-Wing Media Won’t Let Slain DNC Staffer RIP,fake
 Trump’s Response To Special Counsel Shows Just How Bad Things Really Are,fake
" Trump Just Got Caught On Hot Mic, Makes Another Disgusting Joke That Will Ruin His Presidency (VIDEO)",fake
 House Majority Leader REVELATION: ‘I Think Putin Pays Trump’,fake
" It’s Happening: Justice Department Appoints Special Counsel For Russia Investigation, Trump FURIOUS",fake
 Vicente Fox Brilliantly Trolls Trump’s Disastrous Week; It’s Glorious,fake
 Trump Whines About Unfair Media During Coast Guard Commencement Address (VIDEO),fake
 Officials: Trump Will Only Read Security Briefings If We Treat Him Like A Toddler,fake
 The Hilarious Way WH Staff Secretly Signaled They Have No Idea Why Ivanka Is Allowed In Meetings,fake
" Putin Claims To Have Transcript Of White House Meeting, Available Only At Trump’s Request",fake
 Reporter Says Darrell Issa Gave Her The Finger When Asked About Comey (TWEETS),fake
 Student At Virginia University Sings ‘Kill All N****rs’ Wearing Trump Mask (VIDEO),fake
 EXPOSED: Trump Staffers Feed Him A Steady Diet Of Fake News (DETAILS),fake
" A Reporter Asked Paul Ryan If He Still Has Confidence In Trump, He Ran Away (VIDEO)",fake
 WATCH: Republican Analyst Who Worked For Nixon Says Trump Is In Impeachment Territory,fake
 WATCH: New Documentary Explores Trump’s Russian Mob Links,fake
 WATCH: Fox News’ Tucker Carlson SCREAMS About Dirty Bathrooms To Avoid Talking About Trump,fake
 Chaffetz Says Congress ‘Needs To See’ Comey Memos On Trump NOW: ‘I Have My Subpoena Pen Ready’,fake
 Trump’s Leaks To Russia May Well Have Put Individual Lives In Serious Danger,fake
 Dave Chappelle: ‘I F***ed Up’ When Asking To Give Trump A Chance (DETAILS),fake
" FBI MEMO CONFIRMS: Trump Told Comey To End Russia Probe, Attack Press In The Most ABHORRENT Way",fake
 Trump Sends Out Email Begging Supporters To Send Him Money To Defend Against His Scandals,fake
" BREAKING: Israel’s “Worst Fears Confirmed,” Says Israeli Intelligence Official In Wake Of Trump Revelation",fake
 REVEALED: Trump’s Senior Advisers Afraid To Leave Him Alone In Meetings With Foreign Leaders,fake
 Erik Erikson: Trump’s Russia Leak ‘Is Actually Far Worse Than What is Being Reported’ (DETAILS),fake
" White House DEFENDS Trump By Admitting He’s An IDIOT, Claims He “Wasn’t Aware” Of Intel Source Or Methods (VIDEO)",fake
 ‘Pay Bribes Here’ Projected On Trump Hotel,fake
" Fox News Host Leaks That Spicer Is Getting Fired, Claims She’s Already In Talks To Take Over His Job",fake
 Keith Olbermann Lashes Out At Trump For Whining About Leaks With One Perfect Tweet,fake
" WATCH: Morning Joe RIPS Trump For Leaking Classified Info To Russians, Demands Accountability",fake
 Trump Says He Gave Classified Info To Russia For ‘Humanitarian Reasons’ And Gets WRECKED (TWEETS),fake
 NATO Officials Planning For Trump Visit As If He Is A Small Child (DETAILS),fake
 Trump Shocked As New Poll Reveals The Future Of Trumpcare; It’s Worse Than You Thought (Details),fake
" Trump’s EPA OKs Pesticide That Causes Brain Damage In Children, Now Farmworkers Are Getting Sick",fake
" Reporters In Press Room Can Hear Screaming From Trump Staff Offices Nearby, Livetweet Meltdown",fake
 Trump Gave HIGHLY Classified Information To Russian Ambassador Right After Firing Comey,fake
" Second Congressman Calls For Trump’s Impeachment, Demands He ‘Be Charged’ (DETAILS)",fake
 Ivanka Trump’s Hypocritical Mother’s Day Message Got DEMOLISHED By Women,fake
 Internet SLAMS Trump Over Mother’s Day Women’s Health HYPOCRISY (Tweets),fake
 Ann Coulter Is Super Pissed That Trump Is A Disaster,fake
" Trump’s Lawyer Posts Photo Of His Daughter In Lingerie, Says You’re Just Jealous Of How Hot She Is",fake
 The Polls From Trump’s Horrific Week Have Been Released And He’s In A Complete Tailspin,fake
 James Clapper Just Publicly Said Trump Is Destroying Our Democracy (VIDEO),fake
 Chris Wallace SCOLDS Fox News Colleagues For Not Covering Comey Firing Seriously (VIDEO),fake
 KKK Style Mob Chants “Russia Is Our Friend” While Protesting Confederate Statue Removal (VIDEO),fake
 Trump Gives Newt Gingrich’s Wife Job As Vatican Ambassador In Latest Bit Of Overt Corruption,fake
 Did Trump Go Full Nixon? Former Employees Reportedly Saw Him Taping Conversations,fake
" Texas Moving To Ban Jews, Muslims, and Gays from Adopting",fake
 Kellyanne Conway Just Can’t Stop Talking About Anderson Cooper’s Eye Roll (VIDEO),fake
 Alec Baldwin And Melissa McCarthy Probably Just Put The Final Nail In Sean Spicer’s Coffin (VIDEO),fake
 Half The World’s Salmon Supply Threatened As Trump’s EPA Withdraws Alaskan Mining Restrictions,fake
 WHOA! Donald Trump Is Going To Lose His F*cking Mind When He Sees SNL’s Cold Open (VIDEO),fake
 Trump Tweeted Nine Times To Deleted Russian Twitter Accounts And No One Is Talking About It,fake
 Comey’s 9-Year Old Neighbor Just SHAMED Trump And His Temperament With This AMAZING Gesture,fake
 Lindsey Graham: Trump Should Be Treated With The Same Respect Republicans Gave Obama,fake
 Desperate Trump Considers Dumping Spicer For Fox News Host,fake
 Dan Rather Brilliantly Rips Trump’s Lawless Week In SCATHING Facebook Post,fake
 Warren Drags Trump Sideways In Brutal Commencement Speech — It’s Beautiful (VIDEO),fake
 BUSTED: Trump’s Pick For Top USDA Scientist Is NOT A Scientist At All,fake
 It’s ON: Comey Refuses To Testify Before Intelligence Committee Unless The Hearing Is Public,fake
 Chris Wallace Just Shoved His Foot So Far Up Trump’s Ass It Came Out His Mouth (VIDEO),fake
" Michelle Obama TORCHES Donald Trump: ‘It’s Not About Politics, It’s About Parenting!’",fake
" Ex-FBI Tears Trump To Pieces, Wonders ‘Who’s In Charge of This Country?’ (VIDEO)",fake
 WATCH: Chomsky Explains Why The GOP Is The ‘Most Dangerous Organization In Human History’,fake
 McConnell Says He’ll Obstruct ANY Effort To Hire Independent Special Prosecutor,fake
 Ex-CIA Official: Someone Needs To Give Trump A Binky And ‘Put Him In The Crib’ (VIDEO),fake
 Watergate Reporter Says Trump’s Russia Scandal Is Way WORSE Than Watergate (DETAILS),fake
 Republicans Were Just Told To Stop Talking About Healthcare Repeal Because It’s Political Suicide (DETAILS),fake
 PREDICTION: White House Lies Will Force Deputy Attorney General Rosenstein To Quit,fake
 Fox News: Trump Is The One To Blame for White House ‘Disarray’ (VIDEO),fake
 Trump Didn’t Have The Backbone To Fire James Comey Himself; Here’s The Former Bodyguard He Chose To Do It For Him,fake
 Lawyers Trump Used To ‘Prove’ He Has No Russia Connection Won ‘Russia Law Firm Of The Year’ In 2016,fake
 Congress Demands White House Turn Over Alleged Comey Tape Mentioned In Trump’s Tweet (LETTER),fake
" Trump’s Lawyer Says Trump Has No Russian Income ‘With A Few Exceptions’, Internet Drags Him (TWEETS)",fake
