title,label
"Even If You Hate Trump, What this Leftist Just Did Is VILE... | The Federalist Papers",FAKE
"Obama endorses Clinton for president, on heels of Sanders meeting",REAL
Clinton ‘Not Concerned’ About New Flap Over Classified Emails,REAL
Connecticut’s highest court approves forced chemotherapy for teen,REAL
"He’s getting desperate: Trump’s campaign used to be confident, but Cruz has gotten him feeling downright thirsty",REAL
US Military on Ground in Syria Training Opposition for Raqqa Operation,FAKE
The Orlando Shooter’s 911 Calls Were Finally Released — and They’re Very Telling,FAKE
"Obamacare Architect Jonathan Gruber: “Obamacare Is Not Imploding,” “Working As Designed”",FAKE
"U-M’s New ‘Chief Diversity Officer’ Will Collect $385,000 per Year",FAKE
BEARS BEWARE: This Just Hit One Of The Highest Levels In The Past 6 Years!,FAKE
Spirit to thank veterans at annual Veterans Day Parade,FAKE
Indiana Gov. Pence backs Cruz for president ahead of state primary,REAL
Trump triumphs: Two big takeaways after The Donald wins New York,REAL
PETITION TO STOP GEORGE SOROS VOTING MACHINES HITS 100K,FAKE
"Iran nuclear talks: 'Tricky issues' remain, Kerry says",REAL
Hillary Clinton: 'unpatriotic' Donald Trump's praise of Putin is 'scary',REAL
5 Things You Should Know About George Pataki,REAL
A ten point plan to defeat ISIS,REAL
BREAKING: Obama Says There Were No Scandals During His Administration! HAHAHA!,FAKE
The Oregon standoff and America’s double standards on race and religion,REAL
Former Marine guilty of murder in 'American Sniper' trial,REAL
Thanksgiving lessons for the Syrian refugee debate,REAL
WIKILEAKS BOMBSHELL : Chelsea Clinton Used Foundation CHARITY Money for Her LAVISH Wedding and “Life” – TruthFeed,FAKE
The Most Important Concepts The Manosphere Taught Me,FAKE
"When Obama Admin Went After Banks, It Forced Them to Give Big Money to Some...Questionable Groups",FAKE
Links 10/28/16,FAKE
Turkey Says It Shot Down A Russian Warplane Near Border With Syria,REAL
"Trump Brings Message of Faith, Unity to Black Church",REAL
Obamacare's unlikely No. 1 city,REAL
"Surveillance ""Reforms"" Allow NSA Greater Access Than Ever to Phone Data",FAKE
Why did Obama send another 450 trainers to Iraq? (+video),REAL
GERMANY: Parents outraged after German primary school ‘forces’ children to chant “Allahu Akbar” and “there is no God but Allah” in Muslim prayer,FAKE
Sanders gets the fight he wanted,REAL
Is Clinton ready for the Wild West campaign of Donald Trump?,REAL
ISIS Suspected in Russia Crash: What It Means,REAL
Political world's eyes on New Hampshire,REAL
Vladimir Putin: The United States continues to sleep with al-Nusra,FAKE
"ObamaCare fallout? Supreme Court ruling sets up potential Obama, GOP battle",REAL
Comey Letter Hurts GOP As Hillary Clinton Raised $11.3 Million Online In 72 Hours,FAKE
Rubio looks to April 13 Miami launch,REAL
"The plight of the bitter nerd: Why so many awkward, shy guys end up hating feminism",REAL
Drones Are Officially Cleaning Up Ocean Trash [Watch],FAKE
"Clinton, judged winner of debate, holds big national lead over Sanders",REAL
"As Clinton builds on a strong debate, Trump lobs attacks and complaints",REAL
"White House, Republicans work together in final push on trade bill",REAL
French police swarm forest 'larger than Paris' in hunt for Charlie Hebdo jihadist assassins,REAL
Bergdahl's platoon mates: Head of Joint Chiefs knew he walked off base in 2009,REAL
FBI reopens Hillary investigation – with evidence from Anthony Weiner sexting scandal,FAKE
"After political upheaval in Iowa, what next? (+video)",REAL
Don’t Miss This Once in a Lifetime November Supermoon,FAKE
Iceland’s Pirate Party Makes Strong Showing in New Election,FAKE
The GOP’s pathetic SCOTUS games: Why its Merrick Garland obstruction just got even more embarrassing,REAL
US Secret Service Struggles To Find Recruits Who Haven’t Used Adderall,FAKE
WikiLeaks: Clintons Purchase $200 Million Maldives Estate,FAKE
BREAKING: Police Raid Democratic Office – Hillary is SCREWED!,FAKE
Poll: Trump Reaches 50 Percent Support Nationally for the First Time,REAL
“Well It Was Nice While It Lasted” – Democracy,FAKE
Everything you need to know about the next Democratic debate,REAL
Rivals pile on Trump in Republican candidates’ debate,REAL
"The inane spectacle of the GOP debate: Cruz the showboating creep, Rubio the slick operator & Bush the desperate flop",REAL
Have The Sun really darkened the image of Brexit legal challenge winner Gina Miller?,FAKE
"Official: Withheld Clinton emails contain 'operational' intel, put lives at risk",REAL
White House facing rocky legal road on immigration,REAL
"Capitalism, climate change and the Anthropecene",FAKE
ELECTION EVE BOMBSHELL : Wikileaks Reveals Analysts at Intelligence Firm Believe Hillary Killed Vince Foster – TruthFeed,FAKE
Foods & Supplements For Chemtrail Protection,FAKE
BREAKING: DOJ FINALLY Secures Warrant To Inspect Huma’s Emails | Daily Wire,FAKE
Why Michelle Obama has a prime spot at the Democratic National Convention,REAL
BOMBSHELL: Leaked Emails Expose How Muslims Got In Obama’s Administration,FAKE
"GOP governors are on the fast track to nowhere: Jindal, Christie & Kasich aren’t long for this world",REAL
Anxiety and Worry Increase Risk of Heart Disease,FAKE
Will The Real Donald Trump Please Stand Up?,REAL
Only Geniuses & Schizophrenics Can Pass This 3 Question Quiz! - David Avocado Wolfe - DavidWolfe.com,FAKE
Seven Christian Leaders Who Are Not Supporting Donald Trump,REAL
Abedin & Weiner to Testify Against Clinton,FAKE
"Despite Black Lives Matter, young black Americans aren’t voting in higher numbers",REAL
First Presidential Debate of 2016 Over But Who Won?,REAL
Now it is USA Today Lying to us that the Anti-Trump Protests are Spontaneou,FAKE
Clinton Campaign In FULL PANIC After Bill’s Alleged Son Makes DEMAND That Would HUMILIATE Them,FAKE
Police threaten eviction 'at any time' as Dakota Access protesters refuse to leave private land,FAKE
West Virginia primary takes backseat to Trump's battle with Republicans,REAL
11 Things To Let Go Of Before The New Year,FAKE
Khodorkovsky: Putin is not going to cozy up to Washington,FAKE
Creating an Anti-Muslim Bias at a Canadian University,FAKE
Cruz Raises $20 Million In Fourth Quarter,REAL
Judith Miller: It’s what was left unsaid in Trump’s speech that matters most,REAL
States look at hiking gas tax as fuel prices plunge,REAL
"For some Republicans, Trump presents moral dilemma",REAL
"Obamacare Enrollments Hit Nearly 12 Million, Top Health Official Says",REAL
The Powerful Act Immoral as they Also Suffer from Herd Mentality,FAKE
Megyn Kelly is an evil genius: How the Fox News host won America’s trust (by being slightly less horrible),REAL
How Congress is giving new life (and scope) to 'brinkmanship',REAL
Obama Secures Enough Support For Iran Deal In Congress,REAL
Mrs. Weiner,FAKE
More Footage Of Operation High Jump With Hitler!,FAKE
SWEDEN HELP WANTED: Activities Coordinator for bored illegal alien Muslim freeloaders and rapists,FAKE
Saudis Foil ISIS Terror Attacks on Packed Stadium,FAKE
"The press, feeling the Bern, suddenly weighs whether Sanders could derail Hillary",REAL
“My Trampoline Addiction Hell” Buster The Boxer Tells All,FAKE
Theresa May refuses to withdraw support for Saudi Arabia,FAKE
Holding the Light: Visualizing the Future,FAKE
Obama: Paris terror rampage a ‘setback’,REAL
Canada and EU sign ‘thoroughly undemocratic’ CETA trade deal,FAKE
"Hey, Berniacs: I Learned to Love Hillary and So Can You",REAL
Thomas Sowell Delivers the BRUTAL Truth About Understanding Politics | The Federalist Papers,FAKE
New Senate is just like the old Senate,REAL
"Jeb Bush previews 2016 run, promising ‘adult conversations’ on big issues",REAL
GOVERNMENT HIDING UNPRECEDENTED TB INFECTION RATES AMONG RELOCATED REFUGEES,FAKE
The India-Russia Alliance Isn't Going Anywhere Because It's Underpinned by Values as Well as Interests - Nabarun Roy,FAKE
Is Robert Mugabe on his deathbed? UK planning for transition phase in Zimbabwe,FAKE
Why Democrats are anxious,REAL
Obama has rare parliamentary window to make recess appointment to succeed Scalia,REAL
The Zika Virus Is Harmless. It Does Not Cause Birth Defects (Bill Gates Releasing GM Mosquitoes Anyway),FAKE
"Russia Extends Aleppo Ceasefire Through Friday, Urges Rebels to Leave",FAKE
Boycott targets Trump family on retail front,FAKE
Clinton says U.S. is ‘not winning’ the war against the Islamic State,REAL
"Patriot Act debate highlights ‘stark’ differences between 2001, 2015 views",REAL
Merkel brings shuttle diplomacy to White House,REAL
"Fox News is self-destructing: Islamophobia, Obama’s Reagan moment and Roger Ailes’s new humiliation",REAL
DNC To Sue Trump For Telling Truth: Trump Admits Everything Is A Lie,FAKE
Hillary Clinton To Decide On 2016 Run 'Sometime Next Year',REAL
Ukraine just officially declared itself an illegitimate state up for grabs,FAKE
Vegan Custard Stuffed Pumpkin Recipe,FAKE
Hillary emails 'whitelisted' for Obama's BlackBerry,FAKE
"Kerry marks opening of US Embassy in Havana, critics rip 'diplomacy for show'",REAL
The religious right’s No. 1 enemy: What Pope Francis’ recognition of Palestine really means,REAL
"A Materialist Analysis of Why I am Voting Green, and Why the Left Should Do the Same",FAKE
The 8 Biggest Threats to Humanity Exposed,FAKE
Comment on Censored News: Black woman kills 12 y.o. white boy with blow torch by TNB – PA,FAKE
Verified Report: These Cops Left Standing Rock and Refuse to Return,FAKE
Sabotaging Common Core,REAL
Church shooting suspect Dylann Roof captured amid hate crime investigation,REAL
Donald Trump's Stunning Upset,REAL
Take a deep breath. The Republican contest still has another month to go.,REAL
"FACT CHECK: Donald Trump's Republican Convention Speech, Annotated",REAL
Iraq announces counterattack against ISIS in Anbar province,REAL
Obama pledges faster action on new icebreakers to keep up in Arctic,REAL
US flag flies again in Cuba: How much real change is coming to the country? (+video),REAL
Links 11/5/16 | naked capitalism,FAKE
Life: 6 Great Halloween Costume Ideas For Duos,FAKE
The Ruthlessly Effective Rebranding of Europe’s New Far Right,FAKE
Behind Hillary’s DISGUSTING Plot To Sabotage Bernie’s Campaign,FAKE
"Normalizing Trump, demonizing Hillary: The media’s shameful strategy for the 2016 election",REAL
The Problems With Facebook’s Polarization Study,REAL
Hillary Already Planning Fireworks for Victory Celebration,FAKE
Michelle Obama reflects on pressure she felt in '08,REAL
California governor signs bill to automatically register people to vote,REAL
Trump: Undocumented Children Aren't US Citizens,REAL
Democratic debate: Is Clinton or Sanders the real New Yorker? (+video),REAL
Iraqi Christians Return to Charred Churches Captured from ISIS,FAKE
The Tomb of Jesus Revealed,FAKE
How Trump's campaign chief got a strongman elected president of Ukraine,REAL
Why the GOP Primary Could Be Even Crazier Than You Think,REAL
Chris Christie fades into darkness,REAL
Mitt Romney Refuses to Support Trump: “I Keep Hoping That Somehow Things Will Get Better”,REAL
Rush Limbaugh: Left Has 'Fear and Hatred of Christianity',REAL
"BRINK OF WAR: UK sends TANKS, DRONES and 800 SOLDIERS to Russian border as tensions grow",FAKE
Advocates Aim to Expand Gay Rights at State Level,REAL
Best of Luck With the Wall,FAKE
George W. Bush reportedly rips Ted Cruz to Jeb Bush donors,REAL
"Donald Trump, Peacenik President?       : Information",FAKE
Merkel: Worried about Islamisation? Just Sing Christmas Carols,FAKE
Trump's abortion answer confirms GOP fears,REAL
Donald Trump in the hunt for a VP: Who's got the golden ticket?,REAL
Obama bans some military equipment sales to police,REAL
Boehner allies downplay GOP rifts,REAL
THE RIG IS IN: CROOKED HILLARY’S CROOKED VOTING MACHINES,FAKE
"Libertarian Party VP insults Trump, practically endorses Clinton",FAKE
The 2016 ballot wars begin,REAL
Putting Presidential Polls in Perspective,REAL
Netanyahu rival concedes defeat,REAL
Walter Scott's family plans burial,REAL
Silver And Gresham’s Law,FAKE
Starbucks baristas stop writing 'Race Together' on cups,REAL
House GOP leaders unveil two-year budget deal with White House,REAL
The Edge: Iowa loss turns down Trump's volume in N.H.,REAL
Sex Differences in the Right Tail of Cognitive Abilities: An Update and Cross Cultural Extension,FAKE
“Idiocy”: New York Times editorial board scorches GOP’s nuclear sabotage,REAL
Six cities submit bids to host 2016 Democratic National Convention,REAL
Chris Christie landslide: Template for a Republican presidential win in 2016? (+video),REAL
What Happened to the FBI?,FAKE
The Dangers Of Romantic Love,FAKE
Clinton Camp Tries to Deflect Suspicion as FBI Reopens Email Case,REAL
Obama ties his fate to Iran nuclear deal,REAL
Will Trump's presidency change the way America views Russia?,FAKE
What advantages does Scott Walker offer?,REAL
15 Secret iPhone Codes And Tricks,FAKE
Draft-Dodger Trump Said Sleeping Around Was My ‘Personal Vietnam’,REAL
Prime Minster John Key caught channeling millions of dollars of taxpayer's money to 'ethically compromised' Clinton Foundation,FAKE
Media Dig the Grave for Self-Government,FAKE
Nigel Farage held at Heathrow on return from Trump visit due to ‘mysterious brown substance’ on nose,FAKE
Paul Ryan Says Government Won't Shut Down Because Republicans Are In Control,REAL
BREAKING : After Embarrassingly Low Turnout at Ohio Rally Tim Kaine Cancels Florida Rally – TruthFeed,FAKE
Clinton clearing primary field for potential 2016 run could leave her vulnerable,REAL
Seth Meyers Takes ‘A Closer Look’ At The GOP’s Threats Against Hillary And It’s Terrifying! (VIDEO),FAKE
YIKES! Megyn Kelly Receives RUDE AWAKENING- Reminded She’s REPLACEABLE!,FAKE
"[WATCH] Univ Of Alabama Students Try To Protest National Anthem, Then A Veteran Shows Up",FAKE
"Insider Leaks Bill’s 2-Word Nickname For Hillary, Exposes Dirty Bad Habits",FAKE
